Asha G. Menon,Singer,7/19/1986,India
Ashalata Wabgaonkar,Actor,7/2/1941,India
Ashoka Gupta,Social Worker,11/1/1912,India
Asha Saini,Actor,9/29/1984,India
Avneet Sidhu,Sport Shooter,10/30/1981,India
B. Jaya,Film Director,1/11/1964,India
Babita Mandlik,Cricketer,7/16/1981,India
Banoo Jehangir Coyaji,Physician,8/22/1918,India
Barkha Bisht Sengupta,Actor,12/28/1979,India
Begum Abida Ahmed,Politician,7/17/1923,India
Bhavani Iyer,Author,1901-00-00,India
Bhavna Chikhalia,Politician,2/14/1955,India
Bhavna Talwar,Film Director,,India
Bhuvaneshwari Kumari,Sport Shooter,1/1/1945,India
Bhuvneshwari Kumari,Squash Player,9/1/1960,India
Bharati Achrekar,Actor,10/15/1957,India
Bibi Khem Kaur Dhillon,Actor,,India
Bidushi Dash Barde,Actor,1989-00-00,India
Bibi Dalair Kaur,Actor,,India
Binny Sharma,Actor,5/10/1987,India
Bindeshwari Goyal,Cricketer,7/1/1979,India
Bishakha Datta,Film Director,,India
Sandra Samuel,Nanny,1964-00-00,India
Bombay Lakshmi Rajagopalan,Singer,3/12/1959,India
Caralisa Monteiro,Singer,,India
Cat Lewis,Film Producer,3/23/1965,India
Sunanda Patnaik,Singer,11/7/1934,India
Chandra Lakshman,Actor,1/1/1983,India
Charmila,Actor,10/2/1974,India
Chitra Sen,Film Actor,5/5/1934,India
Christine Goutiere Weston,Writer,1/1/1904,India
Jeroo Billimoria,Entrepreneur,7/20/1965,India
Chitra Visweswaran,Dancer,1/1/1950,India
Chitra Mudgal,Writer,12/10/1944,India
D. K. Aruna,Politician,5/4/1960,India
Deepa Venkat,Actor,1901-00-00,India
Daggubati Purandeswari,Politician,4/22/1959,India
Daisy Bopanna,Actor,12/4/1982,India
Dharma Kumar,Author,1/1/1928,India
Devaki Jain,Economist,1/1/1933,India
Dhyani Dave,Chess Player,8/21/1991,India
Diya,Actor,6/7/1965,India
Dominique Cerejo,Singer,2000-00-00,India
Dimple Yadav,Politician,1/15/1978,India
Dimple Jhangiani,Model,2/24/1990,India
Dipa Ma,Teacher,3/25/1911,British India
Disha Vakani,Actor,8/17/1978,India
Durgawati Devi,Revolutionary,10/7/1907,India
Sonal Sehgal,Actor,7/13/1981,India
Eshwari Bai,Politician,12/1/1918,India
Faiza Seth,Entrepreneur,10/1/1977,India
Fenil Umrigar,Actor,1/1/1991,India
Fowzieh Khalili,Cricketer,10/10/1958,India
Firoza Begum,Actor,,India
Sana Khan,Actor,8/21/1987,India
Geeta Zutshi,Athletics Competitor,12/2/1956,India
Gauri Pradhan Tejwani,Actor,9/16/1977,India
Gayathri Girish,Singer,1/1/1970,India
Gauri Karnik,Actor,12/20/1977,India
Geeta Basra,Actor,3/13/1984,India
Geetha Gopi,Politician,5/30/1973,India
Hamsa Nandini,Actor,12/8/1984,India
Hemlata Kala,Cricketer,8/15/1975,India
Sosa Joseph,Painter,12/21/1971,India
Ila Pant,Politician,3/10/1938,India
Indrani Aikath Gyaltsen,Journalist,1/1/1952,India
J. Helen Davidson,Politician,7/18/1971,India
Ira Dubey,Actor,8/1/1984,India
Ishita Arun,Singer,9/4/1979,India
Janaki Sabesh,Actor,9/23/1974,India
T. Kanakam,Actor,1/1/1927,India
Jaddanbai,Actor,1892-00-00,India
Jasodhara Bagchi,Author,1/1/1937,India
Jashu Korat,Politician,,India
Janaki Venkataraman,Activist,1921-00-00,India
Juhi Babbar,Theater Director,7/20/1979,India
Jyothi Surekha Vennam,Archer,7/3/1996,India
M. Kamalam,Politician,8/14/1926,India
K. Saraswathi Amma,Essayist,1/1/1919,India
K. V. Rabiya,Social Worker,2/25/1966,India
Kadambari Murali,Journalist,8/9/1975,India
Kalyani Nair,Singer,,India
Kanan Kaushal,Actor,3/21/1939,India
Kanchi Kaul,Model,5/24/1982,India
Karishma Modi,Actor,12/26/1980,India
Kausha Rach,Actor,8/15/1986,India
Kavita Goyat,Boxer,8/15/1988,India
Kashmira Shah,Actor,12/2/1970,India
Komarraju Atchamamba,Politician,9/6/1906,India
Kishwar Desai,Journalist,12/1/1956,India
Koneenica Banerjee,Actor,5/21/1980,India
Kiran Rao,Author,11/7/1973,India
Kiran Juneja,Actor,7/17/1964,India
Kulappulli Leela,Actor,4/19/1954,India
Krystle D'Souza,Actor,3/1/1989,India
Kulraj Randhawa,Actor,5/16/1983,India
L. Athira Krishna,Singer,,India
Lajja Goswami,Sport Shooter,9/28/1988,India
Latha Rajinikanth,Film Producer,3/2/1958,India
Leena Manimekalai,Film Director,,India
Laxmi Chhaya,Actor,1/7/1948,India
Pratibha Satpathy,Author,1/8/1945,India
M. Chandra,Politician,,India
Madhumitha,Film Director,,India
Maheswari,Actor,1970-01-00,India
Mahathi,Actor,2/10/1985,India
Mahek Chahal,Model,2/1/1979,India
Maitreyi Pushpa,Novelist,11/30/1944,India
Mallika Paramasivam,Politician,,India
Malati Shendge,Author,1/1/1934,India
Manjula Ghattamaneni,Film Producer,1/1/1970,India
Malavika Wales,Actor,6/6/1992,India
Mamilla Shailaja Priya,Actor,1/1/1978,India
Mata Lakshmi,,,India
Mataji Krishna Priya,Guru,11/18/1923,India
Mate Mahadevi,Author,3/13/1946,India
Mariamma Chedathy,Activist,,India
Mausam Noor,Politician,10/15/1979,India
Mayilamma,Politician,8/10/1937,India
Mercy Ravi,Politician,3/18/1946,India
Meera Chopra,Model,7/8/1983,India
Mia George,Actor,1/28/1992,India
Meena Kandasamy,Author,1/1/1984,India
Meena Alexander,Author,2/17/1951,United States Of America
Mink Brar,Actor,11/4/1980,India
Molly Chacko,Athletics Competitor,5/15/1969,India
Mona Best,Entrepreneur,1/3/1924,India
Moloya Goswami,Actor,,India
Moubani Sorcar,Painter,10/21/1987,India
Moturu Udayam,Politician,10/13/1924,India
Mumtaj,Actor,7/5/1980,India
Mugdha Vaishampayan,Actor,4/5/2000,India
Mridula Koshy,Author,1/1/1969,India
N. C. Vasanthakokilam,Singer,1919-00-00,India
Nancy Adajania,Art Critic,12/15/1971,India
Natasha Sharma,Television Actor,5/29/1987,India
Naseem Shafaie,Writer,1/1/1952,India
Ngasepam Pakpi Devi,Field Hockey Player,3/10/1981,India
Nicolette Bird,Actor,,India
Nathalia Kaur,Actor,8/15/1990,Brazil
Neelam Deo,Diplomat,,India
Neera Tanden,Lawyer,1970-00-00,United States Of America
Nia Sharma,Model,9/17/1990,India
Nigaar Khan,Actor,1/1/1978,India
Nidhi Buley,Cricketer,8/14/1986,India
Niharika Singh,Model,8/31/1982,India
Nisha Millet,Swimmer,3/20/1982,India
Nouva Monika Wahlgren,Actor,10/12/1988,India
Nirmala Sitaraman,Politician,8/18/1959,India
P. Geetha Jeevan,Politician,5/6/1970,India
P. K. Jayalakshmi,Politician,10/3/1980,India
Padma Devender Reddy,Politician,1/6/1969,India
Palak Jain,Model,4/1/1993,India
Pantula Rama,Singer,,India
Papiya Ghosh,Author,10/8/1953,India
Paramjit Kaur Landran,Lawyer,9/29/1971,India
Paulami Sengupta,Writer,1901-00-00,India
Poornima Arvind Pakvasa,Social Worker,10/5/1913,India
Poonam Kaur,Actor,10/9/1983,India
Poonamben Veljibhai Jat,Politician,4/9/1971,India
Pooja Hegde,Actor,10/13/1990,India
Poojashree Venkatesha,Tennis Player,7/27/1990,India
Prateeksha Lonkar,Actor,6/12/1968,India
Prathyusha,Actor,8/29/1981,India
Prem Kaur,,,India
Preeti Aneja,Film Director,,India
Pritam Rani Siwach,Field Hockey Player,10/2/1974,India
Priya Wal,Actor,12/9/1985,India
Priyanka Nair,Actor,6/30/1985,India
Priyanka Upendra,Actor,11/9/1977,India
Purnima Banerjee,Politician,1911-00-00,India
Queenie Rynjah,Academic,,India
Purbi Joshi,Voice Actor,8/19/1974,India
Ragini,Actor,,India
Rajani Duganna,Politician,,India
Rajani Venugopal,Cricketer,5/28/1969,India
Rajendra Kumari Bajpai,Politician,2/8/1925,India
Rajni Bakshi,Author,1901-00-00,India
Rajshree,Actor,1944-10-00,India
Rakhee Tandon,Actor,,India
Ranjani Shettar,Sculptor,1/1/1977,India
Rani Rampal,Field Hockey Player,12/4/1994,India
Reema Bansal,Painter,1/1/1986,India
Rimil Buriuly,Archer,1/9/1991,India
Riya Bamniyal,Model,10/28/1987,India
Reshmi Ghosh,Actor,,India
Rii Sen,Actor,7/26/1978,India
Rohini Salian,Lawyer,1/1/1982,India
Rubina Shergill,Actor,1982-00-00,India
Rupinder Handa,Singer,,India
Rupini,Actor,11/9/1969,India
Rupa Manjari,Model,8/19/1990,India
Roja Ramani,Actor,9/16/1959,India
S. Jennifer Chandran,Politician,,India
S. Kanitha Sampath,Politician,11/5/1965,India
S. P. Sarguna Pandian,Politician,1941-00-00,India
Sagarika,Singer,9/4/1970,India
Sahithya Jagannathan,Actor,7/11/1989,India
Sadhvi Kanakprabha,Nun,7/22/1941,India
Sadiya Siddiqui,Actor,,India
Sai Deodhar,Actor,4/21/1984,India
Sagarika Ghose,Author,11/8/1964,India
Salem K. Meera,Composer,10/18/1946,India
Sakshi Shivanand,Actor,4/15/1977,India
Saloni Daini,Actor,6/19/2001,India
Sameksha Singh,Model,10/8/1985,India
Sanaa Bhambri,Tennis Player,3/7/1988,India
Sandhya Mazumdar,Cricketer,,India
Sandhya Shantaram,Actor,1/1/1932,India
Sanchita Shetty,Actor,4/7/1989,India
Sangita Ghosh,Model,8/18/1976,India
Sara Arjun,Actor,4/7/2006,India
Satwant Pasricha,Professor,1901-00-00,India
Satinder Satti,Singer,,India
Santosh Yadav,Mountaineer,1967-00-00,India
Shakuntala Paranjpye,Author,1/17/1906,India
Shanthi Krishna,Actor,1/2/1960,India
Shanu Lahiri,Painter,1/23/1928,India
Sharmila Bhattacharya,Biochemist,3/24/1964,Nigeria
Shikha Swaroop,Actor,10/23/1970,India
Shantha Sinha,Academic,1/7/1950,India
Shashikala,Film Actor,8/4/1933,British India
Shiba Maggon,Basketball Coach,3/16/1976,India
Shilpa Shirodkar,Actor,11/20/1969,India
Shazahn Padamsee,Actor,10/19/1987,India
Shikha Tandon,Swimmer,1/12/1985,India
Shobha Naidu,Dancer,1/1/1956,India
Shohini Ghosh,Film Director,,India
Shraddha Musale,Actor,1/7/1984,India
Shrraddha Pandit,Singer,7/4/1982,India
Shweta Salve,Actor,11/12/1984,India
Shyama,Actor,6/7/1935,India
Sidhi Kumari,Politician,1/1/1973,India
Sindhu Tolani,Actor,7/19/1983,India
Sivasankari,Writer,10/14/1942,India
Sonali Chowdhury,Actor,10/13/1987,India
Sonali Mukherjee,,1985-00-00,India
Soni Singh,Model,12/14/1986,India
Smita Agarwal,Author,1/1/1958,India
Sreela Majumdar,Actor,,India
Srimati Lal,Author,1901-00-00,India
Sri Lakshmi,Actor,,India
Stephie D'Souza,Sprinter,12/26/1936,India
Subhashini,Actor,10/18/1958,India
Sudipta Sengupta,Mountaineer,1/1/1946,India
Sujata Mehta,Actor,,India
Sugandha Mishra,Television Presenter,5/23/1989,India
Sudha Varghese,Social Worker,1/1/1949,India
Sujatha Ramdorai,Mathematician,1962-00-00,India
Suman Shringi,Politician,,India
Sumati Mutatkar,Musicologist,9/10/1916,India
Sunita Puri,Field Hockey Player,,India
Sunanda Pushkar,Businessperson,1/1/1962,India
Surekha Vani,Actor,6/30/1981,India
Sundri Uttamchandani,Author,9/28/1924,India
Sushma Shrestha,Actor,1960-00-00,India
T. Indragandhi,Politician,1/23/1968,India
Sushree Devi,Politician,10/10/1950,India
Talluri Rameshwari,Actor,1/6/1958,India
Tanvi Vyas,Actor,9/30/1985,India
Tulsi Gowda,Activist,,India
Tara Sutaria,Singer,11/19/1995,India
Upasana Singh,Actor,6/29/1975,India
Uma Krishnaswami,Writer,1/1/1956,India
V. Radhika Selvi,Politician,1/29/1976,India
V. S. Surekha,Athletics Competitor,8/14/1984,India
Vaishali Kasaravalli,Actor,4/12/1952,India
Varsha Dixit,Author,,India
Vasanthi Stanley,Politician,5/8/1962,India
Vani,Novelist,1912-00-00,India
Vennira Aadai Nirmala,Actor,6/27/1948,India
Vedita Pratap Singh,Actor,10/9/1987,India
Veena,Actor,7/18/1926,British India
Vekeana Dhillon,Screenwriter,7/13/1970,India
Vijayalakshmi,Actor,,India
Vimi,Actor,1/1/1943,India
Vijayalakshmi Navaneethakrishnan,Author,1/27/1946,British India
Vimalakka,Singer,1962-00-00,India
Vinita Bali,Chief Executive Officer,11/11/1955,India
Paloma Rao,Actor,2/4/1986,India
L. Vijayalakshmi,Actor,1/1/1943,India
Karamjeet Kaur,Athletics Competitor,9/15/1979,India
Amruta Subhash,Actor,5/13/1979,India
Hina Khan,Model,10/2/1987,India
Nandita Behera,Dancer,8/29/1957,India
Archana Sharma,Scientist,,India
Neetu Singh,Actor,7/8/1958,India
Anjana Mumtaz,Film Actor,1/4/1941,India
Kamla Chaudhry,Academic,2/22/1908,India
Anita Pratap,Film Director,12/23/1958,India
Zehra Ali Yavar Jung,Social Worker,1/1/1920,India
Mridula Sinha,Politician,11/27/1942,India
T. R. Rajakumari,Actor,5/5/1922,British India
ఎండకుర్తి కామేశ్వరి,Actor,,India
Vaasanthi,Novelist,7/26/1941,India
Malathi,Actor,,India
Tulasi,Actor,9/28/1968,India
Naina Lal Kidwai,Banker,1/1/1957,India
Krishna Chattopadhyay,Singer,1/1/1935,India
O.T. Sarada Krishnan,Politician,2/22/1905,India
Kuttyedathi Vilasini,Actor,,India
Kottayam Santha,Actor,1/1/1939,India
J. Arundhathi,Politician,8/6/1945,India
Rohini Devasher,Artist,1978-00-00,India
अश्विनी कुलकर्णी,Actor,,India
अनुराधा (अभिनेत्री),Actor,1/1/1966,India
Ketaki Mategaonkar,Actor,2/22/1994,India
आशा पोतदार,Actor,,India
Godavari Parulekar,Writer,8/14/1907,India
Priya A. S.,Writer,5/28/1967,India
Kranti Redkar,Actor,8/17/1982,India
श्वेता भोसले,Actor,,India
Vani Harikrishna,Singer,,India
Tandra Ray,Actor,,India
Gita Ghatak,Film Director,1/23/1931,India
J. Meghana,Badminton Player,12/28/1995,India
K. Maneesha,Badminton Player,4/29/1995,India
Neha Kakkar,Singer,6/6/1988,India
Shraddha Kapoor,Film Actor,3/3/1987,India
Meenakshi Banerjee,Botanist,,India
Asha Mathur,Scientist,1/1/1938,India
Nita Kumar,Anthropologist,,India
Bimla Buti,Physicist,1/1/1933,India
Renu Khanna-Chopra,Scientist,9/24/1949,India
Manju Bansal,Biophysics,12/1/1950,India
Ekta Bisht,Cricketer,2/8/1986,India
Pamela Rooks,Film Director,1/1/1958,India
Viji Chandrasekhar,Actor,12/2/1966,India
Nirupama Dutt,Writer,1/1/1955,India
Malathi Krishnamurthy Holla,Athletics Competitor,7/6/1958,India
T N Seema,Politician,6/1/1963,India
Mani Krishnaswami,Singer,2/3/1930,India
Nimrat Kaur,Film Actor,3/13/1982,India
Kommuri Padmavathi,Actor,1/1/1908,India
Shanno Khurana,Actor,1927-00-00,India
Dubbing Janaki,Actor,8/28/1949,India
Alessia Dipol,Alpine Skier,8/1/1995,Italy
T. Lalitha Devi,Actor,,India
Geetanjali,Actor,1947-00-00,India
Geetha Nagabhushan,Academic,3/25/1942,India
Alaka Chand,Writer,4/6/1943,India
Sailabala Das,Politician,1875-03-25,India
Swagatika Rath,Cricketer,11/18/1994,India
Alphonsa,Actor,,India
Lalithasree,Actor,10/30/1957,India
Kim Gangte,Politician,10/30/1962,India
Usha Meena,Politician,7/1/1949,India
Kailasho Devi,Politician,4/4/1962,India
Sandhya Bauri,Social Worker,9/2/1951,India
T. Muktha,Singer,1/1/1914,India
Amrita Kak,Singer,,India
Mary Winchester,,1865-01-01,India
Madhavi Mudgal,Dancer,10/4/1951,India
Ma Anand Yashu,Musician,10/9/1956,India
Ayesha Khanna,Actor,,India
Sanyogita Ghorpade,Badminton Player,11/5/1992,India
Mabelle Arole,Activist,12/26/1935,India
Shayama Chona,,8/12/1942,India
Neela Bhagwat,Singer,,India
Amba Sanyal,Actor,1/1/1945,India
Vukkala Rajeswaramma,Politician,7/10/1948,India
Sreeja,Actor,4/18/1971,India
Vinod Krishan,Physicist,10/14/1946,India
Jeena Alphonsa John,Politician,3/12/1948,India
Nandini Mundkur,Pediatrician,7/19/1949,India
Ankita Makwana,Motivational Speaker,5/29/1991,India
Anusree,Actor,11/30/1992,India
Anitha Shaiq,Composer,,India
Dumpa Mary Vijayakumari,Politician,7/9/1952,India
G. Rohini,Judge,4/14/1955,India
Ragini Trivedi,Musicologist,3/22/1960,India
Neelkamal Puri,Writer,2/14/1956,India
Nafis Fathima,Politician,4/6/1963,India
Avinash Kaur,Social Activist,9/1/1966,India
Charanjit Kaur Bajwa,Politician,1959-00-00,India
Maria Roy,Actor,11/7/1987,India
Khushboo Grewal,Vj,1/16/1984,India
Prateeksha Kashi,Actor,,India
Akshara Haasan,Actor,10/12/1991,India
Aishwarya Nag,Actor,,India
Jannat Zubair Rahmani,Actor,8/29/2001,India
Khushboo Purohit,Model,,India
Sunitha Laxma Reddy V,Politician,4/5/1968,India
Prema,Actor,1/1/1954,India
Rajashree,Actor,4/29/1977,India
Malini Sharma,Actor,1/5/1974,India
Sonia,Actor,6/4/1977,India
Surilie Gautam,Actor,6/3/1987,India
Bahar Dutt,Journalist,1/1/1975,India
Thrissur Elsy,Actor,7/19/1951,India
Sudeepa Pinky,Actor,2/28/1987,India
Bala Devi Chandrasekar,Dancer,,India
Lakshmi Priyaa Chandramouli,Actor,4/9/1984,India
Darshana Kt,Singer,11/6/1985,India
Nairanjana Ghosh,Journalist,,India
Latika Kumari,Cricketer,1/5/1992,India
Jaspreet Kaur,Film Producer,11/20/1981,India
Chhanda Gayen,Mountaineer,7/9/1979,India
Nandini Singh,Actor,8/7/1980,India
Rishika Mihani,Actor,6/8/1987,India
Susan George,Actor,1987-00-00,India
Simran Kaur,Actor,5/29/1988,India
Sshakshi Chovan,Actor,7/9/1989,India
Athiya Shetty,Actor,11/5/1992,India
Shashikala Annasaheb Jolle,Politician,11/20/1969,India
రేకందాస్ ప్రేమలత,Actor,1/1/1957,India
Mala Sen,Author,6/3/1947,India
సురభి ప్రభావతి,Actor,1/1/1980,India
B.V. Nandini Reddy,Film Director,,India
Sunita Kohli,Architect,12/28/1946,India
Nisa Godrej,Businessperson,2/12/1978,India
Laxmi Kanta Chawla,Politician,,India
Sunil Dabas,Kabaddi Coach,,India
Bidita Bag,Actor,1985-00-00,India
Navika Kotia,Actor,5/20/2000,India
Annie Gill,Actor,,India
Priya Kumar,Motivational Speaker,3/4/1973,India
Priya R. Pai,Composer,2/3/1976,India
Sukhada Pandey,Politician,,India
Aparna Panshikar,Singer,,India
Mahima Makwana,Actor,8/5/1999,India
Mini Menon,Journalist,,India
Sumitra Patir,Politician,,India
Sharvani Pillai,Actor,1/1/1973,India
Paridhi Sharma,Actor,5/15/1987,India
Pernia Qureshi,Fashion Designer,1/1/1984,India
Krishna Raj,Politician,1/1/1969,India
Veena Devi,Politician,3/21/1967,India
Sanyathara,Actor,,India
Reema Vohra,Actor,,India
Shefali Sharma,Actor,12/25/1991,India
Mitali Mukherjee,Singer,,India
Kanchi Singh,Actor,3/27/1996,India
Shilpa Shinde,Actor,1977-08-00,India
Mansi Shrivastav,Actor,9/21/1990,India
Ziyah Vastani,Actor,12/8/2003,India
Vaishali Thakkar,Actor,7/25/1964,India
Srinda Ashab,Actor,5/23/1986,India
Shikha Singh,Actor,2/7/1986,India
Ridheema Tiwari,Actor,8/31/1984,India
Gunjan Walia,Actor,11/4/1985,India
Meena Singh,Politician,,India
Annapurni Subramaniam,Astrophysicist,1901-00-00,India
Sehnaj Habib,Novelist,,India
Shakunthala Shetty T,Politician,3/1/1947,India
Aparupa Poddar,Politician,1/8/1986,India
Heena Gavit,Politician,5/28/1987,India
Rita Tarai,Politician,,India
Sakuntala Laguri,Politician,,India
Bela Bose,Actor,,India
Vasanthi M,Politician,3/14/1962,India
Shahdun Nisha,Politician,,India
Geeta Koda,Politician,,India
Malavat Poorna,Mountaineer,6/10/2000,India
Shonali Sabherwal,Chef,,India
Sonel Singh,Actor,7/26/1985,India
Nangeli,Artivist,,India
Malabika Sarkar,Academic,8/15/1948,India
Kavita Krishnan,Politician,1973-00-00,India
Jasmeen Patheja,Cultural Activist,11/11/1979,India
Sudeshna Sinha,Physicist,,India
Tista Bagchi,Linguist,10/1/1964,India
Tamilisai Soundararajan,Politician,6/2/1961,India
Maimoona Sultan,Politician,1/1/1932,India
Gauri Jog,Dancer,1/1/1970,India
Anupama Bhattacharjya,Actor,8/19/1928,India
Suprava Samal,Association Football Player,6/16/1990,India
Tuli Goon,Association Football Player,2/21/1988,India
Kamala Kamesh,Actor,10/23/1952,India
Aparna Raina,Production Designer,1901-00-00,India
Jina Devi Chongtham,Judoka,2/3/1987,India
Ayonika Paul,Sport Shooter,9/23/1992,India
Punam Yadav,Weightlifter,7/9/1995,India
Samita Bangargi,Actor,,India
Shreyasi Singh,Athlete,8/29/1991,India
Shalini Patil,Politician,,India
Meenu Gaur,Film Director,,United Kingdom
Sita Sahu,Athlete,,India
Dipa Karmakar,Artistic Gymnast,8/9/1993,India
Anweshaa,Singer,1993-00-00,India
Chandrima Bhattacharya,Politician,1955-00-00,India
Avantika Mishra,Actor,5/30/1992,India
Samentha Fernandes,Actor,8/26/1990,India
Shobhana Ranade,Social Worker,10/26/1924,India
Elam Endira Devi,Dancer,1954-00-00,India
Jyoti Singh Pandey,Physiotherapist,1989-00-00,India
Priyanka Pawar,Athletics Competitor,4/3/1988,India
Shweta Chaudhry,Athlete,7/3/1986,India
R Umadevi Nagaraj,Snooker Player,2/11/1965,India
Snehal Ambekar,Politician,7/31/1972,India
Priti Shankar,Professor,9/1/1947,India
M. S. Sundari Bai,Actor,1923-00-00,India
Sanghamitra Bandyopadhyay,Computer Scientist,1968-00-00,India
Veena Parnaik,Biologist,8/22/1953,India
Renu Devi,Politician,,India
Yuvina Parthavi,Actor,11/28/2008,India
Keeya Khanna,Actor,1/1/1987,India
Mannara,Actor,5/25/1986,India
Anindita Nayar,Actor,7/1/1988,India
R. Nagarathnamma,Actor,1926-00-00,British India
Ishika Singh,Model,8/10/1990,India
Meenakshi Jain,Historian,1/1/2000,India
Rupa Saini,Field Hockey Player,9/2/1954,India
B. Jaya,Actor,1944-00-00,India
Kshetrimayum Ongbi Thouranisabi Devi,Historian,11/3/1946,India
Soumya Mishra,Police Officer,,India
Uma Chakravarti,Historian,8/20/1941,India
Anasuya,Television Presenter,5/15/1985,India
Bhavna Ruparel,Actor,1/10/1989,India
Kanan Mishra,Writer,1/2/1944,India
Sradhanjali Samantaray,Association Football Player,6/20/1978,India
Kiran Walia,Politician,10/12/1968,India
Soumi Chatterjee,Academic,,India
Surangana Bandyopadhyay,Actor,11/18/1997,India
Kalamandalam Bindhulekha,Painter,10/18/1978,India
Maadhavi Latha,Actor,10/2/1988,India
Taru Mateti,Athletics Competitor,5/13/1964,India
Sshivada,Vj,4/27/1986,India
Yogini Joglekar,Composer,8/6/1925,India
Krithi Karanth,Conservationist,3/3/1979,India
Sneha Unnikrishnan,Actor,1993-00-00,India
Munisha Rajpal,Academic,8/18/1973,India
Anna Liberata De Souza,,1850-00-00,India
Vartika Singh,Model,10/13/1991,India
Elina Samantray,Actor,7/23/1996,India
Jasmine Sandlas,Singer,2/10/1995,United States Of America
Janhavi Acharekar,Novelist,1973-00-00,India
Akhila Kishore,Actor,1990-00-00,India
Malavika Nair,Actor,1/1/1998,India
Kruthika Jayakumar,Actor,4/30/1996,India
Ajanta Neog,Politician,,India
Asha Mishra,Writer,,India
K. K. Lathika,Politician,8/1/1961,India
सुनीता सेनगुप्ता,Actor,,India
Madonna Sebastian,Actor,5/19/1989,India
Nidhi Bhanushali,Actor,7/28/1996,India
Bharathi,Actor,1/15/1951,India
